descriptio,gx_media_l,name,DPTO,NOMBRE_DPT,AREA,PERIMETER,HECTARES
"<img src=""https://lh6.googleusercontent.com/sKAqHUYxzxGYcBac7z1p7pxsk1NfOWZ228tCHPlMlfRRuxdNY8pbKz4xj9gx4eEoCbq0eEBpBFh3fkiA7o9cifG9WHNd77A41W8Z2b4nxrSwf9WGa4j_g4_xhPFR_5Ux"" height=""200"" width=""auto"" /><br><br>Direcci?n: Carrera 19 A # 18-79 Valledupar<b",https://lh6.googleusercontent.com/sKAqHUYxzxGYcBac7z1p7pxsk1NfOWZ228tCHPlMlfRRuxdNY8pbKz4xj9gx4eEoCbq0eEBpBFh3fkiA7o9cifG9WHNd77A41W8Z2b4nxrSwf9WGa4j_g4_xhPFR_5Ux,307 EPMSC Valledupar,"20",CESAR,22973095679.788,1080343.678,2297309.568
"<img src=""https://lh6.googleusercontent.com/PwwT27PH0ydtaXutgMBZVNttp79DHdXF9y4kQFSrwZz7uRybWHdReItZ2VIiODYY_1se4SJd5KkidlH6BZ4Qaj8zTPbFdgg22-wgQ9WfUbL8Hok6y-E2NA73uUpaLJTINg"" height=""200"" width=""auto"" /><br><br>Direcci?n: kilometro 3.5 via la mesa<br>Te",https://lh6.googleusercontent.com/PwwT27PH0ydtaXutgMBZVNttp79DHdXF9y4kQFSrwZz7uRybWHdReItZ2VIiODYY_1se4SJd5KkidlH6BZ4Qaj8zTPbFdgg22-wgQ9WfUbL8Hok6y-E2NA73uUpaLJTINg,323 EPAMSCAS Valledupar,"20",CESAR,22973095679.788,1080343.678,2297309.568
"<img src=""https://lh3.googleusercontent.com/jyZPGFPHjx78JJvv-nCljOqmtA0dQeu8Q8tPab6mhshlX4hE1VyOXIbDNKeuer_ybyH-7HRRQ9jo3RZ5DTWe7GWKuawvyQN3a10RxdNsVLy2uoELO_Wz4g93rNpprFA"" height=""200"" width=""auto"" /><br><br>Direcci?n: Calle 10 No.8-90, Aguachica (Cesar",https://lh3.googleusercontent.com/jyZPGFPHjx78JJvv-nCljOqmtA0dQeu8Q8tPab6mhshlX4hE1VyOXIbDNKeuer_ybyH-7HRRQ9jo3RZ5DTWe7GWKuawvyQN3a10RxdNsVLy2uoELO_Wz4g93rNpprFA,405 EPMSC Aguachica,"20",CESAR,22973095679.788,1080343.678,2297309.568
"<img src=""https://lh4.googleusercontent.com/proxy/x8Y-7nci5SO2iqK0OSVbIt9V0PfrDgiuvz1CY74AudvBuAcf8P2vrFIVI_OvpzK7sQF3Jxj5aG0pMC59b6M3EsWYEt-fo0w-goJNgd_PqH5geGhL7Tekg1tFlnmNMBOw3IAj-XzcbaYx4VNZmPbhJEDpU7JIzWe-6n1zX2RQAXbRpW-6NZM"" height=""200"" width=""aut",https://lh4.googleusercontent.com/proxy/x8Y-7nci5SO2iqK0OSVbIt9V0PfrDgiuvz1CY74AudvBuAcf8P2vrFIVI_OvpzK7sQF3Jxj5aG0pMC59b6M3EsWYEt-fo0w-goJNgd_PqH5geGhL7Tekg1tFlnmNMBOw3IAj-XzcbaYx4VNZmPbhJEDpU7JIzWe-6n1zX2RQAXbRpW-6NZM,9019 EJUPA BAS10 Valledupar,"20",CESAR,22973095679.788,1080343.678,2297309.568
"<img src=""https://lh3.googleusercontent.com/Nwg47xw1fxs9XstJd0HzxFCyoBcY3KVtjGre_9JFvL0yUWGjHU_QUaNnchWiUr7HJICTUr-XvuIg2p3WWh8IgLgTL-gVjp9AqPyli1i3ktyTeFqsQ5dbh-QWmAjvQFIs"" height=""200"" width=""auto"" /><br><br>Direcci?n: Calle 39 A # 18-29 Monteria<br>Te",https://lh3.googleusercontent.com/Nwg47xw1fxs9XstJd0HzxFCyoBcY3KVtjGre_9JFvL0yUWGjHU_QUaNnchWiUr7HJICTUr-XvuIg2p3WWh8IgLgTL-gVjp9AqPyli1i3ktyTeFqsQ5dbh-QWmAjvQFIs,308 EPMSC Monteria,"23",CORDOBA,25059485605.512,814093.372,2505948.561
"<img src=""https://lh3.googleusercontent.com/c8GwZ2yVosnoO7zdVDd2NHiTR72qKXU8VjFNZMSy5OJdoN8884eGqUlBs7XcSjEawaifOZv1Iqy75mV8b9KtdF2A_KrRNOwwoP-eCcXxrExJai4YZsXqtXTQzx0ueWk"" height=""200"" width=""auto"" /><br><br>Direcci?n: Santa Ana A 25 Kil?metros De La Ca",https://lh3.googleusercontent.com/c8GwZ2yVosnoO7zdVDd2NHiTR72qKXU8VjFNZMSy5OJdoN8884eGqUlBs7XcSjEawaifOZv1Iqy75mV8b9KtdF2A_KrRNOwwoP-eCcXxrExJai4YZsXqtXTQzx0ueWk,324 EPMSC Tierralta,"23",CORDOBA,25059485605.512,814093.372,2505948.561
"<img src=""https://lh3.googleusercontent.com/GSfv8dEM3TSJRZh6jG7Mp42_FRF6W51sxaBsRoddSQZ_WK6Igao5eUdzdLEoijZ0Kb71lQ3uKQntRwl6JAD-RvIRZU-hx2Mz7z8BkzYn9hXWRnpx4ediXbKXqtdAFj5Jew"" height=""200"" width=""auto"" /><br><br>Direcci?n: Palacio Municipal Piso 1, Caque",https://lh3.googleusercontent.com/GSfv8dEM3TSJRZh6jG7Mp42_FRF6W51sxaBsRoddSQZ_WK6Igao5eUdzdLEoijZ0Kb71lQ3uKQntRwl6JAD-RvIRZU-hx2Mz7z8BkzYn9hXWRnpx4ediXbKXqtdAFj5Jew https://lh5.googleusercontent.com/jvoGQ9skIRDZ8-AOC6Q9bDb6CLUmDrtnX1iwH5U7j-gVF4ZgduaHF_f,116 EPMSC Caqueza,"25",CUNDINAMARCA,22800258637.523,1164175.024,2280025.864
"<img src=""https://lh5.googleusercontent.com/yEZ89SMrb_uNtx_xlAtdrz2MGBwVRpvdt6y4wWuuKkjT6W5kUp9qplQ8tSpzXFZPFBrJaaewpwOj98yNqWBVfCAutckGKeShHjDEmchAqQYjvInivXQC78E-3FlPccTV3A"" height=""200"" width=""auto"" /><br><br>Direcci?n: Carrera 5 No. 5 ? 31, Choconta",https://lh5.googleusercontent.com/yEZ89SMrb_uNtx_xlAtdrz2MGBwVRpvdt6y4wWuuKkjT6W5kUp9qplQ8tSpzXFZPFBrJaaewpwOj98yNqWBVfCAutckGKeShHjDEmchAqQYjvInivXQC78E-3FlPccTV3A,117 EPMSC Choconta,"25",CUNDINAMARCA,22800258637.523,1164175.024,2280025.864
"<img src=""https://lh4.googleusercontent.com/YZOZU-auqYU3vQIooSFUaLzT88guo2Tg6dCQmwd5YTQty9lTLfu7POF2OC_BrjNbntnXYpV9nEwty23selkKJIQA8bEf4pw5MLX4GJCPd7E9cYQc4nK_Yn4pgfLMZXKpXA"" height=""200"" width=""auto"" /><br><br>Direcci?n: Cra. 8 No. 7-51 Fusagasuga (Cun",https://lh4.googleusercontent.com/YZOZU-auqYU3vQIooSFUaLzT88guo2Tg6dCQmwd5YTQty9lTLfu7POF2OC_BrjNbntnXYpV9nEwty23selkKJIQA8bEf4pw5MLX4GJCPd7E9cYQc4nK_Yn4pgfLMZXKpXA https://lh4.googleusercontent.com/5102hpjHOs2jvWogWr3qoR7WdrnLRp6IF8tX94tl6acHYWmvH-HiLtv,119 EPMSC Fusagasuga,"25",CUNDINAMARCA,22800258637.523,1164175.024,2280025.864
"<img src=""https://lh3.googleusercontent.com/rV_DQOLcI3K9LmV2aP-fsifJBLdYl43aG4Gm4kwy9P3MdBjBGl107FHEw-Vp593WiRwEhJMboXs4BbsrJlWjayKm35PBvhMDWpUzDXPnh-DPtHkn35MPU9UtlZCvYl6j"" height=""200"" width=""auto"" /><br><br>Direcci?n: Calle 5 # 4 ? 19, Gacheta (Cundin",https://lh3.googleusercontent.com/rV_DQOLcI3K9LmV2aP-fsifJBLdYl43aG4Gm4kwy9P3MdBjBGl107FHEw-Vp593WiRwEhJMboXs4BbsrJlWjayKm35PBvhMDWpUzDXPnh-DPtHkn35MPU9UtlZCvYl6j https://lh5.googleusercontent.com/sJVDsUs7T7jfIH1kcUy5LuKcis66uCLHVpvYOrSs4mKRlHVrTEyKxYb8D,120 EPMSC Gacheta,"25",CUNDINAMARCA,22800258637.523,1164175.024,2280025.864
"<img src=""https://lh3.googleusercontent.com/9VjxZRNCYO4pHcwoFANtKx_KbqNm5ajONyKbV8C3fBaqR9-W0KZy6AVYTonwuqUKVU4vg8a3eBPFqNeb8sj7VNm7ISQIH6pKm8ifACD9E_sG4bosP4RAMylJtfJfq79N"" height=""200"" width=""auto"" /><br><br>Direcci?n: Carrera 21 #8-46, La Mesa, (Cundi",https://lh3.googleusercontent.com/9VjxZRNCYO4pHcwoFANtKx_KbqNm5ajONyKbV8C3fBaqR9-W0KZy6AVYTonwuqUKVU4vg8a3eBPFqNeb8sj7VNm7ISQIH6pKm8ifACD9E_sG4bosP4RAMylJtfJfq79N,124 EPMSC La Mesa,"25",CUNDINAMARCA,22800258637.523,1164175.024,2280025.864
"<img src=""https://lh5.googleusercontent.com/BZOMcx3UfmqmtrV8FHP3WJNPChjg5kglc44ve1cI_nBE2-IV35BjefuBZB2r7t2-w5DDvEfJrR641imA_tXc7Cy7RZueJ6TXJHoCfg9p1ZwhzPWTDYy32YOuwruH9WQOvQ"" height=""200"" width=""auto"" /><br><br>Direcci?n: Carrera 7 N? 6 ? 41 Casa, Ubate",https://lh5.googleusercontent.com/BZOMcx3UfmqmtrV8FHP3WJNPChjg5kglc44ve1cI_nBE2-IV35BjefuBZB2r7t2-w5DDvEfJrR641imA_tXc7Cy7RZueJ6TXJHoCfg9p1ZwhzPWTDYy32YOuwruH9WQOvQ,126 EPMSC Ubate,"25",CUNDINAMARCA,22800258637.523,1164175.024,2280025.864
"<img src=""https://lh4.googleusercontent.com/-QZMzmRTX-9yOx9Jj_Sy9TY0XechZ5cDXE1pyQE_P_VgY98AupOu8Lt1KOPrNYi9HUG2jOXYeICW0Gic4sskWXqN9aK4jzmbpm0iAcjugxrBYz7fdd6E7G6lcJqtfxTJAA"" height=""200"" width=""auto"" /><br><br>Direcci?n: Carrera 6 N? 3-160, Villeta (Cu",https://lh4.googleusercontent.com/-QZMzmRTX-9yOx9Jj_Sy9TY0XechZ5cDXE1pyQE_P_VgY98AupOu8Lt1KOPrNYi9HUG2jOXYeICW0Gic4sskWXqN9aK4jzmbpm0iAcjugxrBYz7fdd6E7G6lcJqtfxTJAA,127 EPMSC Villeta,"25",CUNDINAMARCA,22800258637.523,1164175.024,2280025.864
"<img src=""https://lh5.googleusercontent.com/d4tfGi-LaLIzX-xkfJ7O1xkl202BOdniq1rWfPj4Z6S214gAqshZZCkvVVjyPFPrT0ojMVN_cnxLVf5XNeGKarWcrnluLLtNDtSNPKS6xdlOQv2_mO4VDJJU_MCS1vKA"" height=""200"" width=""auto"" /><br><br>Direcci?n: Calle 7 #7-48, Zipaquira (Cundina",https://lh5.googleusercontent.com/d4tfGi-LaLIzX-xkfJ7O1xkl202BOdniq1rWfPj4Z6S214gAqshZZCkvVVjyPFPrT0ojMVN_cnxLVf5XNeGKarWcrnluLLtNDtSNPKS6xdlOQv2_mO4VDJJU_MCS1vKA,128 EPMSC Zipaquira,"25",CUNDINAMARCA,22800258637.523,1164175.024,2280025.864
"<img src=""https://lh3.googleusercontent.com/o0paLyyU1z441UwEcwK9DugCA95oGF5GS-mTlEGBfgYmzq-8DrVTDQz1wmLC9q8Ui8AtHkoA8tscM4NYVHCqhRUIm9IzWsmq2-SY424vgiJYYbdrGUn0ndSOQxfQOg"" height=""200"" width=""auto"" /><br><br>Direcci?n: Calle 38 #3-28 Barrio el diamante,",https://lh3.googleusercontent.com/o0paLyyU1z441UwEcwK9DugCA95oGF5GS-mTlEGBfgYmzq-8DrVTDQz1wmLC9q8Ui8AtHkoA8tscM4NYVHCqhRUIm9IzWsmq2-SY424vgiJYYbdrGUn0ndSOQxfQOg,138 EPMSC Girardot,"25",CUNDINAMARCA,22800258637.523,1164175.024,2280025.864
"<img src=""https://lh5.googleusercontent.com/d3RylmIAizq32qYVZ87sEo6cZQisfO5F15qxOIHW3aLbzHXt6DdoYEvEaDSj12-2aNRvI9bMIPeySBJFss55TyaOMClZh38sdob4tPdn7yfUIJ34s6KpnLUgbSJoo4Tc"" height=""200"" width=""auto"" /><br><br>Direcci?n: Km 3.5 V?a Cambao - Finca La Espe",https://lh5.googleusercontent.com/d3RylmIAizq32qYVZ87sEo6cZQisfO5F15qxOIHW3aLbzHXt6DdoYEvEaDSj12-2aNRvI9bMIPeySBJFss55TyaOMClZh38sdob4tPdn7yfUIJ34s6KpnLUgbSJoo4Tc,156 EP Guaduas La Esperanza,"25",CUNDINAMARCA,22800258637.523,1164175.024,2280025.864
"<img src=""https://lh5.googleusercontent.com/aNnT0fZKjHiyrEPOgs8AsO0nFqpDL8cs31Lm678vTOqJ9ssi9QRVFFnmM2zzuG8PKy6QYOGxFKp4vqsekGMFaMUCdLVzgw8kw44EP3w8_PlneZh8tSSiKVVntI_nspRR"" height=""200"" width=""auto"" /><br><br>Direcci?n: Via La Dorada Barrio Caracoli<br>",https://lh5.googleusercontent.com/aNnT0fZKjHiyrEPOgs8AsO0nFqpDL8cs31Lm678vTOqJ9ssi9QRVFFnmM2zzuG8PKy6QYOGxFKp4vqsekGMFaMUCdLVzgw8kw44EP3w8_PlneZh8tSSiKVVntI_nspRR,628 EPMSC Honda,"25",CUNDINAMARCA,22800258637.523,1164175.024,2280025.864
"<img src=""https://lh6.googleusercontent.com/KzQlI5ksSiVLelyGVcKSg6VbVhm4VRgujek9Xsn831NRN10Q5KCxWWwZA6r4kDYR6mDqOqZwC-5BNSxnef64UC2OCfvti_TnyU_QYl0JDsK1kYoXL7N25yqFgIVwTdez"" height=""200"" width=""auto"" /><br><br>Direcci?n: Barrio Las Ferias Dorada - Caldas",https://lh6.googleusercontent.com/KzQlI5ksSiVLelyGVcKSg6VbVhm4VRgujek9Xsn831NRN10Q5KCxWWwZA6r4kDYR6mDqOqZwC-5BNSxnef64UC2OCfvti_TnyU_QYl0JDsK1kYoXL7N25yqFgIVwTdez,637 EPAMS La Dorada,"25",CUNDINAMARCA,22800258637.523,1164175.024,2280025.864
"<img src=""https://lh5.googleusercontent.com/kXsjytKgSya9kXcuLXrw34xSEqL92lckjpUnVaWD14xcsw-o8gcVHdvKBZdp2FRNiefYPHh_i4eMHuHn3zT1M-oBdSeAHlhyWiHZvy177vW2WX42zqXalEavIaZb3QPc"" height=""200"" width=""auto"" /><br><br>Direcci?n: Via Siberia Mosquera Km 3, Funza",https://lh5.googleusercontent.com/kXsjytKgSya9kXcuLXrw34xSEqL92lckjpUnVaWD14xcsw-o8gcVHdvKBZdp2FRNiefYPHh_i4eMHuHn3zT1M-oBdSeAHlhyWiHZvy177vW2WX42zqXalEavIaZb3QPc https://lh5.googleusercontent.com/fan0M_dxlIh9_RXzfyHmC7GBZnaO_KWLgMDyhx_7c_PR55XlEk1A2yg--,8400 Escuela De Formaci?n,"25",CUNDINAMARCA,22800258637.523,1164175.024,2280025.864
"<img src=""https://lh4.googleusercontent.com/proxy/Ve5DVei1XIHy54ZDzvX892wyiO9acRLr7vmts2aA1qxH6opvXd38uyga0MxBQfkgl1_FKoQ2O1f2rZkzuVgldDzNWWEmciNS5DFH3twxQZWQWLpPrrU5GOYc0wfxtpTFqQcGhbrYgcaDnl802zLfJ_qCg21pAN7fP6-EY16p2OwbSXBk_OQ"" height=""200"" width=""aut",https://lh4.googleusercontent.com/proxy/Ve5DVei1XIHy54ZDzvX892wyiO9acRLr7vmts2aA1qxH6opvXd38uyga0MxBQfkgl1_FKoQ2O1f2rZkzuVgldDzNWWEmciNS5DFH3twxQZWQWLpPrrU5GOYc0wfxtpTFqQcGhbrYgcaDnl802zLfJ_qCg21pAN7fP6-EY16p2OwbSXBk_OQ,9001 POFAC Facatativa,"25",CUNDINAMARCA,22800258637.523,1164175.024,2280025.864
"<img src=""https://lh5.googleusercontent.com/proxy/twovzBr0SDo-fE00V4sHs0pZ3JPdm8fcUngv_e2mCh1bJ8NDZ_yR0m98JMC9GoorY3cQcZwP83JUmejTjjoED4t4SCNclVWoOnf5ThvX6PFYPOf0WOoF2JjvLGn_S_OiKJYK0HhmlkIVWxFlImqte6q9yWXEGZG3Rj6x_s8eNZAjC3d-wtY"" height=""200"" width=""aut",https://lh5.googleusercontent.com/proxy/twovzBr0SDo-fE00V4sHs0pZ3JPdm8fcUngv_e2mCh1bJ8NDZ_yR0m98JMC9GoorY3cQcZwP83JUmejTjjoED4t4SCNclVWoOnf5ThvX6PFYPOf0WOoF2JjvLGn_S_OiKJYK0HhmlkIVWxFlImqte6q9yWXEGZG3Rj6x_s8eNZAjC3d-wtY,9016 EJECO BACOM01 Facatativa,"25",CUNDINAMARCA,22800258637.523,1164175.024,2280025.864
"<img src=""https://lh3.googleusercontent.com/wn9bccJLOur7mMU6HXDBKX_LBBsVa2b8VIPobK_X8PzxojxdJKKxiLC33wKhd9xdPKR9JQ7UhRnRZo9yQSGCpV1hrPVkPOJ9qowREpPCsAZ70IltmL3hLtH4Lxn5v2MX"" height=""200"" width=""auto"" /><br><br>Direcci?n: Calle 26 # 8-35<br>Tel: (094) 671",https://lh3.googleusercontent.com/wn9bccJLOur7mMU6HXDBKX_LBBsVa2b8VIPobK_X8PzxojxdJKKxiLC33wKhd9xdPKR9JQ7UhRnRZo9yQSGCpV1hrPVkPOJ9qowREpPCsAZ70IltmL3hLtH4Lxn5v2MX,530 EPMSC Quibdo,"27",CHOCO,46838522629.870,1797897.873,4683852.263
"<img src=""https://lh6.googleusercontent.com/9hajLfSTo5qZb5xdtdiRatzIkXwRNftM4MtfHHqG3NcDfLbRZ45hKxp8WSsnDXdE5ICT_sysTH8-eBGPraqvyTlnn-MkvQzGYlKwbrqathtR5m1OpSTjTdZq8dp9x4yR"" height=""200"" width=""auto"" /><br><br>Direcci?n: Cra 7 # 12-36 B\ San francisco<br",https://lh6.googleusercontent.com/9hajLfSTo5qZb5xdtdiRatzIkXwRNftM4MtfHHqG3NcDfLbRZ45hKxp8WSsnDXdE5ICT_sysTH8-eBGPraqvyTlnn-MkvQzGYlKwbrqathtR5m1OpSTjTdZq8dp9x4yR,533 EPMSC Itsmina,"27",CHOCO,46838522629.870,1797897.873,4683852.263
"<img src=""https://lh5.googleusercontent.com/f4FuDTNYOszMZYs-_KEuL7dFcoJQfcWIbked-pTqwfHm4tk0bkAfJOHqZ-sX-C7l_sCk52dyKh4a3pSMquUzYSXOkn4xkLRka6fBo8xgQOzT--aUoxUkN0Vk7rONSqa3"" height=""200"" width=""auto"" /><br><br>Direcci?n: Kilometro 15 Via Al Sur<br>Tel: (",https://lh5.googleusercontent.com/f4FuDTNYOszMZYs-_KEuL7dFcoJQfcWIbked-pTqwfHm4tk0bkAfJOHqZ-sX-C7l_sCk52dyKh4a3pSMquUzYSXOkn4xkLRka6fBo8xgQOzT--aUoxUkN0Vk7rONSqa3,139 EPMSC Neiva,"41",HUILA,20318702519.012,929144.166,2031870.252
"<img src=""https://lh5.googleusercontent.com/2uAZuENdstVtNN5gvsimmBr_KKJ8_Tz4_qG2a-Ae9jV7v284Azw0itSuT1AOKczcgE-aPvJ5pHFuw6X3ci_DSkDZKjd7QI9OxIC-Auur1xSwRnInuMFfHb8ouMFPg43W"" height=""200"" width=""auto"" /><br><br>Direcci?n: Calle 3 N. 18?-19 Barrio Aguazul,",https://lh5.googleusercontent.com/2uAZuENdstVtNN5gvsimmBr_KKJ8_Tz4_qG2a-Ae9jV7v284Azw0itSuT1AOKczcgE-aPvJ5pHFuw6X3ci_DSkDZKjd7QI9OxIC-Auur1xSwRnInuMFfHb8ouMFPg43W,140 EPMSC Garzon,"41",HUILA,20318702519.012,929144.166,2031870.252
"<img src=""https://lh5.googleusercontent.com/1Nj7l0AOP0MzCeebE802NFWLYVM7Rp7HaVpbiViiSb8Y8C4n_xRKaPGr9koMXLeOBnBAU35fnSjdIAGFoN4MPJ3ogA6vmlxNM9o39U3Iylpm8dym-pNv1Ws7kN7ATcMN"" height=""200"" width=""auto"" /><br><br>Direcci?n: Kilometro 1 Salida A Neiva, La Pl",https://lh5.googleusercontent.com/1Nj7l0AOP0MzCeebE802NFWLYVM7Rp7HaVpbiViiSb8Y8C4n_xRKaPGr9koMXLeOBnBAU35fnSjdIAGFoN4MPJ3ogA6vmlxNM9o39U3Iylpm8dym-pNv1Ws7kN7ATcMN https://lh6.googleusercontent.com/JNxzp6KGbfP5k7_9ln3BWmP7xFUueByF9TXmUoJPE7_JWfau3231T0W_z,141 EPMSC La Plata,"41",HUILA,20318702519.012,929144.166,2031870.252
"<img src=""https://lh6.googleusercontent.com/3cqXaSmNuGdLpZdQfMMmxftuBhIYwxMYkdtVoOXYTHeqfISzu-mr7H9EaS29_B-JGJc-rknqpKX5NMjvQoNAzy8HXXa0RBy7vuo_8nfG2HrOMt1rerVHY4oEtr_5BBYs"" height=""200"" width=""auto"" /><br><br>Direcci?n: Calle 19 Sur No. 6-180, Pitalito",https://lh6.googleusercontent.com/3cqXaSmNuGdLpZdQfMMmxftuBhIYwxMYkdtVoOXYTHeqfISzu-mr7H9EaS29_B-JGJc-rknqpKX5NMjvQoNAzy8HXXa0RBy7vuo_8nfG2HrOMt1rerVHY4oEtr_5BBYs,142 EPMSC Pitalito,"41",HUILA,20318702519.012,929144.166,2031870.252
"<img src=""https://lh5.googleusercontent.com/4WIyZhlfUEn649lz6OV0271PTIYIGM5wrKOe-DBevXCzNRrxSbws05-T1JOSroLb0SWaLQG1Dd7zmCxlnS6iw6NuM2cMoLKLj6iMZWQq77poiBxqvnXG24T4n3yjv4hgIA"" height=""200"" width=""auto"" /><br><br>Direcci?n: Carrera 9 # 17-11 Rioacha<br>Te",https://lh5.googleusercontent.com/4WIyZhlfUEn649lz6OV0271PTIYIGM5wrKOe-DBevXCzNRrxSbws05-T1JOSroLb0SWaLQG1Dd7zmCxlnS6iw6NuM2cMoLKLj6iMZWQq77poiBxqvnXG24T4n3yjv4hgIA,313 EPMSC Riohacha,"44",LA GUAJIRA,21012349660.450,936598.020,2101234.966
"<img src=""https://lh4.googleusercontent.com/8wqqtRvMIutUeSTNC1mjerujLRZbFvkA41J9W8S6-7AIM3eY9RhR295WlZY_l_mgTdtsubInZg1-7t-toSVhVkJNiWGW-8O0-Dusa_yW-QrWU0lMw7fmjC4qJoyi7uwu"" height=""200"" width=""auto"" /><br><br>Direcci?n: Carrera 58 # 72-76 Barranquilla		",https://lh4.googleusercontent.com/8wqqtRvMIutUeSTNC1mjerujLRZbFvkA41J9W8S6-7AIM3eY9RhR295WlZY_l_mgTdtsubInZg1-7t-toSVhVkJNiWGW-8O0-Dusa_yW-QrWU0lMw7fmjC4qJoyi7uwu,300 Regional Norte,"47",MAGDALENA,22846394629.859,916642.470,2284639.463
"<img src=""https://lh5.googleusercontent.com/VL_WXmR7tJTrWhZ13y5mMAjnLqF6WIOhKYKbWvzlpsv6ZD1kqsChqpTJRWuObhKX4hm9yA1--jSPe9eLEpeZ0V8AFINYhvZmHV_-ZeqkzKoXxtjo39CZD0qOtzsMsrE3"" height=""200"" width=""auto"" /><br><br>Direcci?n: Via 40 # 54-332 Barranquilla<br>T",https://lh5.googleusercontent.com/VL_WXmR7tJTrWhZ13y5mMAjnLqF6WIOhKYKbWvzlpsv6ZD1kqsChqpTJRWuObhKX4hm9yA1--jSPe9eLEpeZ0V8AFINYhvZmHV_-ZeqkzKoXxtjo39CZD0qOtzsMsrE3,301 EC Barranquilla,"47",MAGDALENA,22846394629.859,916642.470,2284639.463
